time_index,area,num_people,area_m2,density,congestion
6917,G,18,440.4463806991165,0.0408676306328792,0.0817352612657584
6917,D,30,616.3836869173489,0.0486709830852851,0.0973419661705702
6917,F,15,438.7231945461476,0.0341901230353623,0.0683802460707246
6917,E,50,583.1261941650279,0.0857447333018446,0.1714894666036892
6917,H,67,628.9629458340296,0.1065245583126607,0.2130491166253214
6917,GH,5,844.1888963399747,0.0059228450192578,0.0118456900385156
6917,B,30,736.6620803946497,0.0407242354376761,0.0814484708753522
6917,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
6917,J,43,562.7925975599836,0.0764047007484261,0.1528094014968522
6917,C,20,637.5788765988797,0.0313686678371288,0.0627373356742576
6917,IM1,5,414.08163255867794,0.0120749137533683,0.0241498275067366
6917,L,17,660.6695710486767,0.0257314711392201,0.0514629422784402
6917,N,4,500.4132588224709,0.0079933933193785,0.015986786638757
6917,M,7,672.0425996582782,0.0104160063715594,0.0208320127431188
6917,A,0,595.5331344664123,0.0,0.0
6918,Outside,351,,,
6918,K,25,620.3470150691795,0.0403000246518669,0.0806000493037338
6918,G,9,440.4463806991165,0.0204338153164396,0.0408676306328792
6918,D,17,616.3836869173489,0.0275802237483282,0.0551604474966564
6918,F,29,438.7231945461476,0.0661009045350338,0.1322018090700676
6918,E,43,583.1261941650279,0.0737404706395864,0.1474809412791728
6918,H,49,628.9629458340296,0.0779060202585131,0.1558120405170262
6918,GH,15,844.1888963399747,0.0177685350577735,0.035537070115547
6918,B,33,736.6620803946497,0.0447966589814437,0.0895933179628874
6918,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
6918,J,41,562.7925975599836,0.0728509937368714,0.1457019874737428
6918,C,29,637.5788765988797,0.0454845683638367,0.0909691367276734
6918,IM1,6,414.08163255867794,0.014489896504042,0.028979793008084
6918,L,32,660.6695710486767,0.0484357103797085,0.096871420759417
6918,N,1,500.4132588224709,0.0019983483298446,0.0039966966596892
6918,M,6,672.0425996582782,0.0089280054613366,0.0178560109226732
6918,A,0,595.5331344664123,0.0,0.0
6919,Outside,385,,,
6919,K,27,620.3470150691795,0.0435240266240162,0.0870480532480324
6919,G,10,440.4463806991165,0.0227042392404884,0.0454084784809768
6919,D,21,616.3836869173489,0.0340696881596996,0.0681393763193992
6919,F,14,438.7231945461476,0.0319107814996715,0.063821562999343
6919,E,23,583.1261941650279,0.0394425773188485,0.078885154637697
6919,H,53,628.9629458340296,0.084265695381657,0.168531390763314
6919,GH,7,844.1888963399747,0.0082919830269609,0.0165839660539218
6919,B,21,736.6620803946497,0.0285069648063732,0.0570139296127464
6919,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
6919,J,53,562.7925975599836,0.0941732358061997,0.1883464716123994
6919,C,25,637.5788765988797,0.039210834796411,0.078421669592822
6919,IM1,8,414.08163255867794,0.0193198620053893,0.0386397240107786
6919,L,15,660.6695710486767,0.0227042392404883,0.0454084784809766
6919,N,0,500.4132588224709,0.0,0.0
6919,M,6,672.0425996582782,0.0089280054613366,0.0178560109226732
6919,A,0,595.5331344664123,0.0,0.0
6920,Outside,367,,,
6920,K,17,620.3470150691795,0.0274040167632695,0.054808033526539
6920,G,8,440.4463806991165,0.0181633913923907,0.0363267827847814
6920,D,29,616.3836869173489,0.0470486169824423,0.0940972339648846
6920,F,20,438.7231945461476,0.0455868307138164,0.0911736614276328
6920,E,28,583.1261941650279,0.048017050649033,0.096034101298066
6920,H,52,628.9629458340296,0.082675776600871,0.165351553201742
6920,GH,13,844.1888963399747,0.0153993970500704,0.0307987941001408
6920,B,23,736.6620803946497,0.0312219138355516,0.0624438276711032
6920,IM2,3,464.7433054559947,0.0064551763624792,0.0129103527249584
6920,J,49,562.7925975599836,0.0870658217830903,0.1741316435661806
6920,C,30,637.5788765988797,0.0470530017556932,0.0941060035113864
6920,IM1,0,414.08163255867794,0.0,0.0
6920,L,36,660.6695710486767,0.0544901741771721,0.1089803483543442
6920,N,0,500.4132588224709,0.0,0.0
6920,M,11,672.0425996582782,0.0163680100124505,0.032736020024901
6920,A,0,595.5331344664123,0.0,0.0
6921,Outside,329,,,
6921,K,17,620.3470150691795,0.0274040167632695,0.054808033526539
6921,G,11,440.4463806991165,0.0249746631645373,0.0499493263290746
6921,D,36,616.3836869173489,0.0584051797023422,0.1168103594046844
6921,F,34,438.7231945461476,0.077497612213488,0.154995224426976
6921,E,40,583.1261941650279,0.0685957866414757,0.1371915732829514
6921,H,63,628.9629458340296,0.1001648831895168,0.2003297663790336
6921,GH,13,844.1888963399747,0.0153993970500704,0.0307987941001408
6921,B,12,736.6620803946497,0.0162896941750704,0.0325793883501408
6921,IM2,0,464.7433054559947,0.0,0.0
6921,J,30,562.7925975599836,0.0533056051733206,0.1066112103466412
6921,C,25,637.5788765988797,0.039210834796411,0.078421669592822
6921,IM1,0,414.08163255867794,0.0,0.0
6921,L,32,660.6695710486767,0.0484357103797085,0.096871420759417
6921,N,1,500.4132588224709,0.0019983483298446,0.0039966966596892
6921,M,5,672.0425996582782,0.0074400045511138,0.0148800091022276
6921,A,0,595.5331344664123,0.0,0.0
6922,Outside,373,,,
6922,K,16,620.3470150691795,0.0257920157771948,0.0515840315543896
6922,G,17,440.4463806991165,0.0385972067088303,0.0771944134176606
6922,D,31,616.3836869173489,0.050293349188128,0.100586698376256
6922,F,15,438.7231945461476,0.0341901230353623,0.0683802460707246
6922,E,23,583.1261941650279,0.0394425773188485,0.078885154637697
6922,H,68,628.9629458340296,0.1081144770934467,0.2162289541868934
6922,GH,9,844.1888963399747,0.0106611210346641,0.0213222420693282
6922,B,20,736.6620803946497,0.027149490291784,0.054298980583568
6922,IM2,2,464.7433054559947,0.0043034509083194,0.0086069018166388
6922,J,30,562.7925975599836,0.0533056051733206,0.1066112103466412
6922,C,29,637.5788765988797,0.0454845683638367,0.0909691367276734
6922,IM1,7,414.08163255867794,0.0169048792547156,0.0338097585094312
6922,L,41,660.6695710486767,0.0620582539240016,0.1241165078480032
6922,N,1,500.4132588224709,0.0019983483298446,0.0039966966596892
6922,M,5,672.0425996582782,0.0074400045511138,0.0148800091022276
6922,A,0,595.5331344664123,0.0,0.0
6923,Outside,387,,,
6923,K,20,620.3470150691795,0.0322400197214935,0.064480039442987
6923,G,18,440.4463806991165,0.0408676306328792,0.0817352612657584
6923,D,33,616.3836869173489,0.0535380813938136,0.1070761627876272
6923,F,18,438.7231945461476,0.0410281476424348,0.0820562952848696
6923,E,27,583.1261941650279,0.0463021559829961,0.0926043119659922
6923,H,53,628.9629458340296,0.084265695381657,0.168531390763314
6923,GH,6,844.1888963399747,0.0071074140231094,0.0142148280462188
6923,B,19,736.6620803946497,0.0257920157771948,0.0515840315543896
6923,IM2,0,464.7433054559947,0.0,0.0
6923,J,31,562.7925975599836,0.0550824586790979,0.1101649173581958
6923,C,20,637.5788765988797,0.0313686678371288,0.0627373356742576
6923,IM1,5,414.08163255867794,0.0120749137533683,0.0241498275067366
6923,L,31,660.6695710486767,0.0469220944303426,0.0938441888606852
6923,N,2,500.4132588224709,0.0039966966596892,0.0079933933193784
6923,M,9,672.0425996582782,0.013392008192005,0.02678401638401
6923,A,0,595.5331344664123,0.0,0.0
6924,Outside,383,,,
6924,K,18,620.3470150691795,0.0290160177493441,0.0580320354986882
6924,G,29,440.4463806991165,0.0658422937974165,0.131684587594833
6924,D,24,616.3836869173489,0.0389367864682281,0.0778735729364562
6924,F,17,438.7231945461476,0.038748806106744,0.077497612213488
6924,E,17,583.1261941650279,0.0291532093226271,0.0583064186452542
6924,H,64,628.9629458340296,0.1017548019703028,0.2035096039406056
6924,GH,9,844.1888963399747,0.0106611210346641,0.0213222420693282
6924,B,18,736.6620803946497,0.0244345412626056,0.0488690825252112
6924,IM2,0,464.7433054559947,0.0,0.0
6924,J,30,562.7925975599836,0.0533056051733206,0.1066112103466412
6924,C,29,637.5788765988797,0.0454845683638367,0.0909691367276734
6924,IM1,3,414.08163255867794,0.007244948252021,0.014489896504042
6924,L,22,660.6695710486767,0.0332995508860496,0.0665991017720992
6924,N,3,500.4132588224709,0.0059950449895339,0.0119900899790678
6924,M,9,672.0425996582782,0.013392008192005,0.02678401638401
6924,A,0,595.5331344664123,0.0,0.0
6925,Outside,294,,,
6925,K,25,620.3470150691795,0.0403000246518669,0.0806000493037338
6925,G,32,440.4463806991165,0.072653565569563,0.145307131139126
6925,D,33,616.3836869173489,0.0535380813938136,0.1070761627876272
6925,F,28,438.7231945461476,0.063821562999343,0.127643125998686
6925,E,27,583.1261941650279,0.0463021559829961,0.0926043119659922
6925,H,69,628.9629458340296,0.1097043958742327,0.2194087917484654
6925,GH,2,844.1888963399747,0.0023691380077031,0.0047382760154062
6925,B,23,736.6620803946497,0.0312219138355516,0.0624438276711032
6925,IM2,0,464.7433054559947,0.0,0.0
6925,J,29,562.7925975599836,0.0515287516675432,0.1030575033350864
6925,C,34,637.5788765988797,0.0533267353231189,0.1066534706462378
6925,IM1,0,414.08163255867794,0.0,0.0
6925,L,29,660.6695710486767,0.0438948625316108,0.0877897250632216
6925,N,1,500.4132588224709,0.0019983483298446,0.0039966966596892
6925,M,11,672.0425996582782,0.0163680100124505,0.032736020024901
6925,A,0,595.5331344664123,0.0,0.0
6926,Outside,379,,,
6926,K,23,620.3470150691795,0.0370760226797175,0.074152045359435
6926,G,20,440.4463806991165,0.0454084784809769,0.0908169569619538
6926,D,31,616.3836869173489,0.050293349188128,0.100586698376256
6926,F,13,438.7231945461476,0.0296314399639807,0.0592628799279614
6926,E,17,583.1261941650279,0.0291532093226271,0.0583064186452542
6926,H,55,628.9629458340296,0.087445532943229,0.174891065886458
6926,GH,13,844.1888963399747,0.0153993970500704,0.0307987941001408
6926,B,21,736.6620803946497,0.0285069648063732,0.0570139296127464
6926,IM2,2,464.7433054559947,0.0043034509083194,0.0086069018166388
6926,J,26,562.7925975599836,0.0461981911502111,0.0923963823004222
6926,C,25,637.5788765988797,0.039210834796411,0.078421669592822
6926,IM1,4,414.08163255867794,0.0096599310026946,0.0193198620053892
6926,L,30,660.6695710486767,0.0454084784809767,0.0908169569619534
6926,N,2,500.4132588224709,0.0039966966596892,0.0079933933193784
6926,M,9,672.0425996582782,0.013392008192005,0.02678401638401
6926,A,0,595.5331344664123,0.0,0.0
6927,Outside,378,,,
6927,K,22,620.3470150691795,0.0354640216936429,0.0709280433872858
6927,G,26,440.4463806991165,0.05903102202527,0.11806204405054
6927,D,28,616.3836869173489,0.0454262508795995,0.090852501759199
6927,F,26,438.7231945461476,0.0592628799279614,0.1185257598559228
6927,E,25,583.1261941650279,0.0428723666509223,0.0857447333018446
6927,H,42,628.9629458340296,0.0667765887930112,0.1335531775860224
6927,GH,13,844.1888963399747,0.0153993970500704,0.0307987941001408
6927,B,17,736.6620803946497,0.0230770667480164,0.0461541334960328
6927,IM2,0,464.7433054559947,0.0,0.0
6927,J,32,562.7925975599836,0.0568593121848753,0.1137186243697506
6927,C,29,637.5788765988797,0.0454845683638367,0.0909691367276734
6927,IM1,7,414.08163255867794,0.0169048792547156,0.0338097585094312
6927,L,40,660.6695710486767,0.0605446379746357,0.1210892759492714
6927,N,2,500.4132588224709,0.0039966966596892,0.0079933933193784
6927,M,5,672.0425996582782,0.0074400045511138,0.0148800091022276
6927,A,0,595.5331344664123,0.0,0.0
6928,Outside,368,,,
6928,K,27,620.3470150691795,0.0435240266240162,0.0870480532480324
6928,G,22,440.4463806991165,0.0499493263290746,0.0998986526581492
6928,D,24,616.3836869173489,0.0389367864682281,0.0778735729364562
6928,F,13,438.7231945461476,0.0296314399639807,0.0592628799279614
6928,E,29,583.1261941650279,0.0497319453150699,0.0994638906301398
6928,H,54,628.9629458340296,0.085855614162443,0.171711228324886
6928,GH,20,844.1888963399747,0.0236913800770313,0.0473827601540626
6928,B,24,736.6620803946497,0.0325793883501408,0.0651587767002816
6928,IM2,3,464.7433054559947,0.0064551763624792,0.0129103527249584
6928,J,27,562.7925975599836,0.0479750446559885,0.095950089311977
6928,C,31,637.5788765988797,0.0486214351475496,0.0972428702950992
6928,IM1,8,414.08163255867794,0.0193198620053893,0.0386397240107786
6928,L,32,660.6695710486767,0.0484357103797085,0.096871420759417
6928,N,0,500.4132588224709,0.0,0.0
6928,M,5,672.0425996582782,0.0074400045511138,0.0148800091022276
6928,A,0,595.5331344664123,0.0,0.0
6929,Outside,391,,,
6929,K,18,620.3470150691795,0.0290160177493441,0.0580320354986882
6929,G,10,440.4463806991165,0.0227042392404884,0.0454084784809768
6929,D,30,616.3836869173489,0.0486709830852851,0.0973419661705702
6929,F,8,438.7231945461476,0.0182347322855265,0.036469464571053
6929,E,21,583.1261941650279,0.0360127879867747,0.0720255759735494
6929,H,57,628.9629458340296,0.0906253705048009,0.1812507410096018
6929,GH,18,844.1888963399747,0.0213222420693282,0.0426444841386564
6929,B,14,736.6620803946497,0.0190046432042488,0.0380092864084976
6929,IM2,3,464.7433054559947,0.0064551763624792,0.0129103527249584
6929,J,24,562.7925975599836,0.0426444841386564,0.0852889682773128
6929,C,32,637.5788765988797,0.0501898685394061,0.1003797370788122
6929,IM1,5,414.08163255867794,0.0120749137533683,0.0241498275067366
6929,L,35,660.6695710486767,0.0529765582278062,0.1059531164556124
6929,N,2,500.4132588224709,0.0039966966596892,0.0079933933193784
6929,M,10,672.0425996582782,0.0148800091022277,0.0297600182044554
6929,A,0,595.5331344664123,0.0,0.0
6930,Outside,382,,,
6930,K,25,620.3470150691795,0.0403000246518669,0.0806000493037338
6930,G,28,440.4463806991165,0.0635718698733677,0.1271437397467354
6930,D,23,616.3836869173489,0.0373144203653853,0.0746288407307706
6930,F,16,438.7231945461476,0.0364694645710531,0.0729389291421062
6930,E,12,583.1261941650279,0.0205787359924427,0.0411574719848854
6930,H,53,628.9629458340296,0.084265695381657,0.168531390763314
6930,GH,13,844.1888963399747,0.0153993970500704,0.0307987941001408
6930,B,18,736.6620803946497,0.0244345412626056,0.0488690825252112
6930,IM2,3,464.7433054559947,0.0064551763624792,0.0129103527249584
6930,J,33,562.7925975599836,0.0586361656906526,0.1172723313813052
6930,C,36,637.5788765988797,0.0564636021068318,0.1129272042136636
6930,IM1,7,414.08163255867794,0.0169048792547156,0.0338097585094312
6930,L,32,660.6695710486767,0.0484357103797085,0.096871420759417
6930,N,2,500.4132588224709,0.0039966966596892,0.0079933933193784
6930,M,6,672.0425996582782,0.0089280054613366,0.0178560109226732
6930,A,0,595.5331344664123,0.0,0.0
6931,Outside,367,,,
6931,K,17,620.3470150691795,0.0274040167632695,0.054808033526539
6931,G,18,440.4463806991165,0.0408676306328792,0.0817352612657584
6931,D,26,616.3836869173489,0.0421815186739138,0.0843630373478276
6931,F,21,438.7231945461476,0.0478661722495072,0.0957323444990144
6931,E,26,583.1261941650279,0.0445872613169592,0.0891745226339184
6931,H,67,628.9629458340296,0.1065245583126607,0.2130491166253214
6931,GH,19,844.1888963399747,0.0225068110731798,0.0450136221463596
6931,B,0,736.6620803946497,0.0,0.0
6931,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
6931,J,35,562.7925975599836,0.0621898727022073,0.1243797454044146
6931,C,33,637.5788765988797,0.0517583019312625,0.103516603862525
6931,IM1,5,414.08163255867794,0.0120749137533683,0.0241498275067366
6931,L,36,660.6695710486767,0.0544901741771721,0.1089803483543442
6931,N,1,500.4132588224709,0.0019983483298446,0.0039966966596892
6931,M,8,672.0425996582782,0.0119040072817822,0.0238080145635644
6931,A,0,595.5331344664123,0.0,0.0
6932,Outside,382,,,
6932,K,17,620.3470150691795,0.0274040167632695,0.054808033526539
6932,G,13,440.4463806991165,0.029515511012635,0.05903102202527
6932,D,25,616.3836869173489,0.0405591525710709,0.0811183051421418
6932,F,25,438.7231945461476,0.0569835383922705,0.113967076784541
6932,E,12,583.1261941650279,0.0205787359924427,0.0411574719848854
6932,H,62,628.9629458340296,0.0985749644087308,0.1971499288174616
6932,GH,24,844.1888963399747,0.0284296560924376,0.0568593121848752
6932,B,21,736.6620803946497,0.0285069648063732,0.0570139296127464
6932,IM2,0,464.7433054559947,0.0,0.0
6932,J,30,562.7925975599836,0.0533056051733206,0.1066112103466412
6932,C,29,637.5788765988797,0.0454845683638367,0.0909691367276734
6932,IM1,9,414.08163255867794,0.021734844756063,0.043469689512126
6932,L,23,660.6695710486767,0.0348131668354155,0.069626333670831
6932,N,1,500.4132588224709,0.0019983483298446,0.0039966966596892
6932,M,9,672.0425996582782,0.013392008192005,0.02678401638401
6932,A,0,595.5331344664123,0.0,0.0
6933,Outside,399,,,
6933,K,7,620.3470150691795,0.0112840069025227,0.0225680138050454
6933,G,15,440.4463806991165,0.0340563588607326,0.0681127177214652
6933,D,27,616.3836869173489,0.0438038847767566,0.0876077695535132
6933,F,24,438.7231945461476,0.0547041968565797,0.1094083937131594
6933,E,17,583.1261941650279,0.0291532093226271,0.0583064186452542
6933,H,51,628.9629458340296,0.081085857820085,0.16217171564017
6933,GH,13,844.1888963399747,0.0153993970500704,0.0307987941001408
6933,B,22,736.6620803946497,0.0298644393209624,0.0597288786419248
6933,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
6933,J,35,562.7925975599836,0.0621898727022073,0.1243797454044146
6933,C,30,637.5788765988797,0.0470530017556932,0.0941060035113864
6933,IM1,4,414.08163255867794,0.0096599310026946,0.0193198620053892
6933,L,32,660.6695710486767,0.0484357103797085,0.096871420759417
6933,N,0,500.4132588224709,0.0,0.0
6933,M,10,672.0425996582782,0.0148800091022277,0.0297600182044554
6933,A,0,595.5331344664123,0.0,0.0
6934,Outside,301,,,
6934,K,12,620.3470150691795,0.0193440118328961,0.0386880236657922
6934,G,24,440.4463806991165,0.0544901741771723,0.1089803483543446
6934,D,30,616.3836869173489,0.0486709830852851,0.0973419661705702
6934,F,26,438.7231945461476,0.0592628799279614,0.1185257598559228
6934,E,36,583.1261941650279,0.0617362079773281,0.1234724159546562
6934,H,68,628.9629458340296,0.1081144770934467,0.2162289541868934
6934,GH,25,844.1888963399747,0.0296142250962892,0.0592284501925784
6934,B,17,736.6620803946497,0.0230770667480164,0.0461541334960328
6934,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
6934,J,22,562.7925975599836,0.0390907771271017,0.0781815542542034
6934,C,41,637.5788765988797,0.064305769066114,0.128611538132228
6934,IM1,0,414.08163255867794,0.0,0.0
6934,L,41,660.6695710486767,0.0620582539240016,0.1241165078480032
6934,N,0,500.4132588224709,0.0,0.0
6934,M,7,672.0425996582782,0.0104160063715594,0.0208320127431188
6934,A,0,595.5331344664123,0.0,0.0
6935,Outside,327,,,
6935,K,14,620.3470150691795,0.0225680138050454,0.0451360276100908
6935,G,12,440.4463806991165,0.0272450870885861,0.0544901741771722
6935,D,33,616.3836869173489,0.0535380813938136,0.1070761627876272
6935,F,27,438.7231945461476,0.0615422214636522,0.1230844429273044
6935,E,31,583.1261941650279,0.0531617346471436,0.1063234692942872
6935,H,63,628.9629458340296,0.1001648831895168,0.2003297663790336
6935,GH,21,844.1888963399747,0.0248759490808829,0.0497518981617658
6935,B,15,736.6620803946497,0.020362117718838,0.040724235437676
6935,IM2,0,464.7433054559947,0.0,0.0
6935,J,32,562.7925975599836,0.0568593121848753,0.1137186243697506
6935,C,32,637.5788765988797,0.0501898685394061,0.1003797370788122
6935,IM1,0,414.08163255867794,0.0,0.0
6935,L,40,660.6695710486767,0.0605446379746357,0.1210892759492714
6935,N,0,500.4132588224709,0.0,0.0
6935,M,4,672.0425996582782,0.0059520036408911,0.0119040072817822
6935,A,0,595.5331344664123,0.0,0.0
6936,Outside,359,,,
6936,K,17,620.3470150691795,0.0274040167632695,0.054808033526539
6936,G,17,440.4463806991165,0.0385972067088303,0.0771944134176606
6936,D,19,616.3836869173489,0.0308249559540139,0.0616499119080278
6936,F,23,438.7231945461476,0.0524248553208889,0.1048497106417778
6936,E,20,583.1261941650279,0.0342978933207378,0.0685957866414756
6936,H,59,628.9629458340296,0.0938052080663729,0.1876104161327458
6936,GH,22,844.1888963399747,0.0260605180847345,0.052121036169469
6936,B,19,736.6620803946497,0.0257920157771948,0.0515840315543896
6936,IM2,0,464.7433054559947,0.0,0.0
6936,J,27,562.7925975599836,0.0479750446559885,0.095950089311977
6936,C,31,637.5788765988797,0.0486214351475496,0.0972428702950992
6936,IM1,3,414.08163255867794,0.007244948252021,0.014489896504042
6936,L,42,660.6695710486767,0.0635718698733674,0.1271437397467348
6936,N,0,500.4132588224709,0.0,0.0
6936,M,6,672.0425996582782,0.0089280054613366,0.0178560109226732
6936,A,0,595.5331344664123,0.0,0.0
6937,Outside,325,,,
6937,K,15,620.3470150691795,0.0241800147911201,0.0483600295822402
6937,G,19,440.4463806991165,0.043138054556928,0.086276109113856
6937,D,14,616.3836869173489,0.0227131254397997,0.0454262508795994
6937,F,16,438.7231945461476,0.0364694645710531,0.0729389291421062
6937,E,25,583.1261941650279,0.0428723666509223,0.0857447333018446
6937,H,68,628.9629458340296,0.1081144770934467,0.2162289541868934
6937,GH,19,844.1888963399747,0.0225068110731798,0.0450136221463596
6937,B,21,736.6620803946497,0.0285069648063732,0.0570139296127464
6937,IM2,0,464.7433054559947,0.0,0.0
6937,J,37,562.7925975599836,0.065743579713762,0.131487159427524
6937,C,42,637.5788765988797,0.0658742024579705,0.131748404915941
6937,IM1,1,414.08163255867794,0.0024149827506736,0.0048299655013472
6937,L,33,660.6695710486767,0.0499493263290744,0.0998986526581488
6937,N,4,500.4132588224709,0.0079933933193785,0.015986786638757
6937,M,9,672.0425996582782,0.013392008192005,0.02678401638401
6937,A,0,595.5331344664123,0.0,0.0
6938,Outside,333,,,
6938,K,17,620.3470150691795,0.0274040167632695,0.054808033526539
6938,G,13,440.4463806991165,0.029515511012635,0.05903102202527
6938,D,27,616.3836869173489,0.0438038847767566,0.0876077695535132
6938,F,13,438.7231945461476,0.0296314399639807,0.0592628799279614
6938,E,36,583.1261941650279,0.0617362079773281,0.1234724159546562
6938,H,59,628.9629458340296,0.0938052080663729,0.1876104161327458
6938,GH,7,844.1888963399747,0.0082919830269609,0.0165839660539218
6938,B,14,736.6620803946497,0.0190046432042488,0.0380092864084976
6938,IM2,3,464.7433054559947,0.0064551763624792,0.0129103527249584
6938,J,29,562.7925975599836,0.0515287516675432,0.1030575033350864
6938,C,35,637.5788765988797,0.0548951687149754,0.1097903374299508
6938,IM1,0,414.08163255867794,0.0,0.0
6938,L,36,660.6695710486767,0.0544901741771721,0.1089803483543442
6938,N,3,500.4132588224709,0.0059950449895339,0.0119900899790678
6938,M,10,672.0425996582782,0.0148800091022277,0.0297600182044554
6938,A,0,595.5331344664123,0.0,0.0
6939,Outside,311,,,
6939,K,18,620.3470150691795,0.0290160177493441,0.0580320354986882
6939,G,13,440.4463806991165,0.029515511012635,0.05903102202527
6939,D,28,616.3836869173489,0.0454262508795995,0.090852501759199
6939,F,25,438.7231945461476,0.0569835383922705,0.113967076784541
6939,E,20,583.1261941650279,0.0342978933207378,0.0685957866414756
6939,H,58,628.9629458340296,0.0922152892855869,0.1844305785711738
6939,GH,17,844.1888963399747,0.0201376730654766,0.0402753461309532
6939,B,19,736.6620803946497,0.0257920157771948,0.0515840315543896
6939,IM2,0,464.7433054559947,0.0,0.0
6939,J,32,562.7925975599836,0.0568593121848753,0.1137186243697506
6939,C,32,637.5788765988797,0.0501898685394061,0.1003797370788122
6939,IM1,0,414.08163255867794,0.0,0.0
6939,L,39,660.6695710486767,0.0590310220252698,0.1180620440505396
6939,N,1,500.4132588224709,0.0019983483298446,0.0039966966596892
6939,M,8,672.0425996582782,0.0119040072817822,0.0238080145635644
6939,A,0,595.5331344664123,0.0,0.0
6940,Outside,282,,,
6940,K,21,620.3470150691795,0.0338520207075682,0.0677040414151364
6940,G,17,440.4463806991165,0.0385972067088303,0.0771944134176606
6940,D,21,616.3836869173489,0.0340696881596996,0.0681393763193992
6940,F,30,438.7231945461476,0.0683802460707247,0.1367604921414494
6940,E,33,583.1261941650279,0.0565915239792174,0.1131830479584348
6940,H,73,628.9629458340296,0.1160640709973766,0.2321281419947532
6940,GH,14,844.1888963399747,0.0165839660539219,0.0331679321078438
6940,B,19,736.6620803946497,0.0257920157771948,0.0515840315543896
6940,IM2,0,464.7433054559947,0.0,0.0
6940,J,30,562.7925975599836,0.0533056051733206,0.1066112103466412
6940,C,35,637.5788765988797,0.0548951687149754,0.1097903374299508
6940,IM1,0,414.08163255867794,0.0,0.0
6940,L,33,660.6695710486767,0.0499493263290744,0.0998986526581488
6940,N,1,500.4132588224709,0.0019983483298446,0.0039966966596892
6940,M,20,672.0425996582782,0.0297600182044555,0.059520036408911
6940,A,0,595.5331344664123,0.0,0.0
6941,Outside,303,,,
6941,K,16,620.3470150691795,0.0257920157771948,0.0515840315543896
6941,G,12,440.4463806991165,0.0272450870885861,0.0544901741771722
6941,D,23,616.3836869173489,0.0373144203653853,0.0746288407307706
6941,F,25,438.7231945461476,0.0569835383922705,0.113967076784541
6941,E,27,583.1261941650279,0.0463021559829961,0.0926043119659922
6941,H,63,628.9629458340296,0.1001648831895168,0.2003297663790336
6941,GH,20,844.1888963399747,0.0236913800770313,0.0473827601540626
6941,B,11,736.6620803946497,0.0149322196604812,0.0298644393209624
6941,IM2,0,464.7433054559947,0.0,0.0
6941,J,23,562.7925975599836,0.0408676306328791,0.0817352612657582
6941,C,35,637.5788765988797,0.0548951687149754,0.1097903374299508
6941,IM1,5,414.08163255867794,0.0120749137533683,0.0241498275067366
6941,L,48,660.6695710486767,0.0726535655695628,0.1453071311391256
6941,N,3,500.4132588224709,0.0059950449895339,0.0119900899790678
6941,M,12,672.0425996582782,0.0178560109226733,0.0357120218453466
6941,A,0,595.5331344664123,0.0,0.0
6942,Outside,351,,,
6942,K,21,620.3470150691795,0.0338520207075682,0.0677040414151364
6942,G,19,440.4463806991165,0.043138054556928,0.086276109113856
6942,D,20,616.3836869173489,0.0324473220568567,0.0648946441137134
6942,F,26,438.7231945461476,0.0592628799279614,0.1185257598559228
6942,E,38,583.1261941650279,0.0651659973094019,0.1303319946188038
6942,H,49,628.9629458340296,0.0779060202585131,0.1558120405170262
6942,GH,13,844.1888963399747,0.0153993970500704,0.0307987941001408
6942,B,12,736.6620803946497,0.0162896941750704,0.0325793883501408
6942,IM2,1,464.7433054559947,0.0021517254541597,0.0043034509083194
6942,J,30,562.7925975599836,0.0533056051733206,0.1066112103466412
6942,C,24,637.5788765988797,0.0376424014045545,0.075284802809109
6942,IM1,5,414.08163255867794,0.0120749137533683,0.0241498275067366
6942,L,33,660.6695710486767,0.0499493263290744,0.0998986526581488
6942,N,3,500.4132588224709,0.0059950449895339,0.0119900899790678
6942,M,8,672.0425996582782,0.0119040072817822,0.0238080145635644
6942,A,0,595.5331344664123,0.0,0.0
6943,Outside,350,,,
6943,K,18,620.3470150691795,0.0290160177493441,0.0580320354986882
6943,G,8,440.4463806991165,0.0181633913923907,0.0363267827847814
6943,D,20,616.3836869173489,0.0324473220568567,0.0648946441137134
6943,F,22,438.7231945461476,0.0501455137851981,0.1002910275703962
6943,E,16,583.1261941650279,0.0274383146565902,0.0548766293131804
6943,H,54,628.9629458340296,0.085855614162443,0.171711228324886
6943,GH,21,844.1888963399747,0.0248759490808829,0.0497518981617658
6943,B,9,736.6620803946497,0.0122172706313028,0.0244345412626056
6943,IM2,0,464.7433054559947,0.0,0.0
6943,J,25,562.7925975599836,0.0444213376444338,0.0888426752888676
6943,C,43,637.5788765988797,0.0674426358498269,0.1348852716996538
6943,IM1,6,414.08163255867794,0.014489896504042,0.028979793008084
6943,L,39,660.6695710486767,0.0590310220252698,0.1180620440505396
6943,N,3,500.4132588224709,0.0059950449895339,0.0119900899790678
6943,M,12,672.0425996582782,0.0178560109226733,0.0357120218453466
